_id,folder[0],folder[1],alt,filename,mimeType,filesize,width,height,focalX,focalY,sizes.thumbnail.width,sizes.thumbnail.height,sizes.thumbnail.mimeType,sizes.thumbnail.filesize,sizes.thumbnail.filename,createdAt,updatedAt,__v,sizes.thumbnail.url,thumbnailURL,url,prefix
67a1d443d63a0c7ba1d2a222,,,Amaze Plus 850 Gm,amaze-plus-850-gm.webp,image/webp,51432,2560,1703,50,50,500,333,image/webp,11920,Amaze Plus 850 GM-500x333.webp,2025-02-04T08:48:03.785Z,2025-02-04T08:48:03.785Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08806%20Amaze%20Plus%20850%20g%20(1).jpg,bonavista/
67a1d444d63a0c7ba1d2a224,,,Amaze Plus 8 Kg,amaze-plus-8-kg.webp,image/webp,104040,2560,1703,50,50,500,333,image/webp,28310,Amaze Plus 8 KG-500x333.webp,2025-02-04T08:48:04.046Z,2025-02-04T08:48:04.046Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ02815-Pure-Wow-Amaze-Plus-8-kg-scaled.jpg,bonavista/
67a1d444d63a0c7ba1d2a226,,,Aqua Fitness Barbells,aqua-fitness-barbells.webp,image/webp,2954,220,220,50,50,,,,,,2025-02-04T08:48:04.216Z,2025-02-04T08:48:04.216Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/4735Leader%20Water%20Weights.jpg,bonavista/
67a1d444d63a0c7ba1d2a228,,,Aromatherapy Articul R Salts 385 Gm,aromatherapy-articul-r-salts-385-gm.webp,image/webp,18060,948,978,50,50,500,516,image/webp,24208,Aromatherapy Articul-R Salts 385 gm-500x516.webp,2025-02-04T08:48:04.546Z,2025-02-04T08:48:04.546Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Articul-R-Epsom-salts-PharmaSpa-Original-spa-and-bath-Crystals.jpg,bonavista/
67a1d444d63a0c7ba1d2a22a,,,Aromatherapy Eucalyptus Salts 385 Gm,aromatherapy-eucalyptus-salts-385-gm.webp,image/webp,19444,948,978,50,50,500,516,image/webp,25420,Aromatherapy Eucalyptus Salts 385 gm-500x516.webp,2025-02-04T08:48:04.925Z,2025-02-04T08:48:04.925Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Eucalyptus-Epsom-salts-PharmaSpa-Original-spa-and-bath-Crystals.jpg,bonavista/
67a1d445d63a0c7ba1d2a22c,,,Aromatherapy Lavandula Salts 385 Gm,aromatherapy-lavandula-salts-385-gm.webp,image/webp,19702,948,978,50,50,500,516,image/webp,24904,Aromatherapy Lavandula Salts 385 gm-500x516.webp,2025-02-04T08:48:05.233Z,2025-02-04T08:48:05.233Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Lavandula-Epsom-salts-PharmaSpa-Original-spa-and-bath-Crystals.jpg,bonavista/
67a1d445d63a0c7ba1d2a22e,,,Aromatherapy Lemon Zest Hemp Salts 385 Gm,aromatherapy-lemon-zest-hemp-salts-385-gm.webp,image/webp,30084,841,868,50,50,500,516,image/webp,41374,Aromatherapy Lemon Zest Hemp Salts 385 gm-500x516.webp,2025-02-04T08:48:05.542Z,2025-02-04T08:48:05.542Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Lemon-Zest-Salts.jpg,bonavista/
67a1d445d63a0c7ba1d2a230,,,Aromatherapy Phytomix Salts 385 Gm,aromatherapy-phytomix-salts-385-gm.webp,image/webp,24236,1280,1280,50,50,500,500,image/webp,24430,Aromatherapy Phytomix Salts 385 gm-500x500.webp,2025-02-04T08:48:05.864Z,2025-02-04T08:48:05.864Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/PhytomixCrystals__25724.jpg,bonavista/
67a1d446d63a0c7ba1d2a232,,,Aromatherapy Tiger Balm Salts 385 Gm,aromatherapy-tiger-balm-salts-385-gm.webp,image/webp,22298,948,978,50,50,500,516,image/webp,27746,Aromatherapy Tiger Balm Salts 385 gm-500x516.webp,2025-02-04T08:48:06.183Z,2025-02-04T08:48:06.183Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Tiger-Balm-Epsom-salts-PharmaSpa-Original-spa-and-bath-Crystals.jpg,bonavista/
67a1d446d63a0c7ba1d2a234,,,Aromatherapy Ylang Jasmine Hemp Salts 385 Gm,aromatherapy-ylang--jasmine-hemp-salts-385-gm.webp,image/webp,41566,1200,1238,50,50,500,516,image/webp,40582,Aromatherapy Ylang- Jasmine Hemp Salts 385 gm-500x516.webp,2025-02-04T08:48:06.577Z,2025-02-04T08:48:06.577Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Ylang-Jasmine-salts-1.jpg,bonavista/
67a1d446d63a0c7ba1d2a236,,,Avera 48in,avera-48in.webp,image/webp,850,220,220,50,50,,,,,,2025-02-04T08:48:06.774Z,2025-02-04T08:48:06.774Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Dekko%20Avera%2048.jpg,bonavista/
67a1d446d63a0c7ba1d2a238,,,Avera 60in,avera-60in.webp,image/webp,886,220,220,50,50,,,,,,2025-02-04T08:48:06.957Z,2025-02-04T08:48:06.957Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Dekko%20Avera%2060.jpg,bonavista/
67a1d447d63a0c7ba1d2a23a,,,Belmont,belmont.webp,image/webp,1264,220,220,50,50,,,,,,2025-02-04T08:48:07.157Z,2025-02-04T08:48:07.157Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Dekko%20Belmont.jpg,bonavista/
67a1d447d63a0c7ba1d2a23c,,,Botanical Cleanse 750 Ml,botanical-cleanse-750-ml.webp,image/webp,39660,2560,1703,50,50,500,333,image/webp,11410,Botanical Cleanse 750 ML-500x333.webp,2025-02-04T08:48:07.621Z,2025-02-04T08:48:07.621Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08050-Botanical-Cleanse-750-ml-scaled.jpg,bonavista/
67a1d447d63a0c7ba1d2a23e,,,Bravo,bravo.webp,image/webp,1002,220,220,50,50,,,,,,2025-02-04T08:48:07.916Z,2025-02-04T08:48:07.916Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Dekko%20Bravo.jpg,bonavista/
67a1d448d63a0c7ba1d2a240,,,Bromine Granules 700 Gm,bromine-granules-700-gm.webp,image/webp,75016,2560,1703,50,50,500,333,image/webp,13972,Bromine Granules 700 GM-500x333.webp,2025-02-04T08:48:08.692Z,2025-02-04T08:48:08.692Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08401%20Bromine%20Granules%20700%20g.jpg,bonavista/
67a1d44bd63a0c7ba1d2a242,,,Bromine Granules 2,bromine-granules-2.webp,image/webp,182212,2560,1703,50,50,500,333,image/webp,27864,Bromine Granules 2-500x333.webp,2025-02-04T08:48:11.789Z,2025-02-04T08:48:11.789Z,0,,,https://drive.google.com/uc?export=download&id=1e_4bpvwb3lfJrwIOh_6Yj9_5_m_xgp2o,bonavista/
67a1d44cd63a0c7ba1d2a244,,,Bromine Super Tablets 7 Kg,bromine-super-tablets-7-kg.webp,image/webp,26450,1074,962,50,50,500,448,image/webp,38460,Bromine Super Tablets 7 KG-500x448.webp,2025-02-04T08:48:12.242Z,2025-02-04T08:48:12.242Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/super%20bro%20tabs.png,bonavista/
67a1d44cd63a0c7ba1d2a246,,,Bromine Tablets 800 Gm,bromine-tablets-800-gm.webp,image/webp,93194,2560,1703,50,50,500,333,image/webp,20074,Bromine Tablets 800 GM-500x333.webp,2025-02-04T08:48:12.668Z,2025-02-04T08:48:12.668Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08502-Bromine-Tablets-2-kg-scaled.jpg,bonavista/
67a1d44cd63a0c7ba1d2a248,,,Bromine Tablets 2 Kg,bromine-tablets-2-kg.webp,image/webp,93194,2560,1703,50,50,500,333,image/webp,20074,Bromine Tablets 2 KG-500x333.webp,2025-02-04T08:48:12.852Z,2025-02-04T08:48:12.852Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08502-Bromine-Tablets-2-kg-scaled.jpg,bonavista/
67a1d450d63a0c7ba1d2a24a,,,Bromine Tablets 18 Kg,bromine-tablets-18-kg.webp,image/webp,169906,2560,2978,50,50,500,582,image/webp,43148,Bromine Tablets 18 KG-500x582.webp,2025-02-04T08:48:16.919Z,2025-02-04T08:48:16.919Z,0,,,https://drive.google.com/uc?export=download&id=1R66vM8LhYg1D6TkpYx_njd94XLE72hlN,bonavista/
67a1d453d63a0c7ba1d2a24c,,,Bromine Tablets 8 Kg,bromine-tablets-8-kg.webp,image/webp,169906,2560,2978,50,50,500,582,image/webp,43148,Bromine Tablets 8 KG-500x582.webp,2025-02-04T08:48:19.134Z,2025-02-04T08:48:19.134Z,0,,,https://drive.google.com/uc?export=download&id=1R66vM8LhYg1D6TkpYx_njd94XLE72hlN,bonavista/
67a1d453d63a0c7ba1d2a24e,,,Calcium Plus 550 Gm,calcium-plus-550-gm.webp,image/webp,47896,2560,1703,50,50,500,333,image/webp,11814,Calcium Plus 550 GM-500x333.webp,2025-02-04T08:48:19.540Z,2025-02-04T08:48:19.540Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08039-Calcium-Plus-550-g-scaled.jpg,bonavista/
67a1d456d63a0c7ba1d2a250,,,Calcium Plus 4 Kg,calcium-plus-4-kg.webp,image/webp,57320,2560,1845,50,50,500,360,image/webp,20000,Calcium Plus 4 KG-500x360.webp,2025-02-04T08:48:22.534Z,2025-02-04T08:48:22.534Z,0,,,https://drive.google.com/uc?export=download&id=1IObgp4kaA-0hZYnC9jp7A0GFxxxsPMJD,bonavista/
67a1d457d63a0c7ba1d2a252,,,Calcium Plus 7 Kg,calcium-plus-7-kg.webp,image/webp,63594,2560,1703,50,50,500,333,image/webp,21394,Calcium Plus 7 kg-500x333.webp,2025-02-04T08:48:23.082Z,2025-02-04T08:48:23.082Z,0,,,https://drive.google.com/uc?export=download&id=1giY0njy6aDIfUkfR39KV1BVORtEfkD_m,bonavista/
67a1d457d63a0c7ba1d2a254,,,Chlorine And Bromine Neutralizer 1 Kg,chlorine-and-bromine-neutralizer-1-kg.webp,image/webp,84248,2560,1704,50,50,500,333,image/webp,21210,Chlorine and Bromine Neutralizer 1 KG-500x333.webp,2025-02-04T08:48:23.525Z,2025-02-04T08:48:23.525Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ01530-Chlorine-and-Bromine-Neutralizer-1kg-scaled.jpg,bonavista/
67a1d45bd63a0c7ba1d2a256,,,Clarifying Tabs 6x60 Gm,clarifying-tabs-6x60-gm.webp,image/webp,92134,2560,1703,50,50,500,333,image/webp,26870,Clarifying Tabs 6x60 GM-500x333.webp,2025-02-04T08:48:27.653Z,2025-02-04T08:48:27.653Z,0,,,https://drive.google.com/uc?export=download&id=1LyR9fEKeaqtwM7fd4iabB2djBS_ONSIy,bonavista/
67a1d45fd63a0c7ba1d2a258,,,Cleanse Drain 750 Ml,cleanse-drain-750-ml.webp,image/webp,36140,2560,1703,50,50,500,333,image/webp,11858,cleanse-drain-750-ml-500x333.webp,2025-02-04T08:48:31.428Z,2025-02-08T19:16:12.846Z,0,/api/media/file/Cleanse & Drain 750 ML-500x333.webp,/api/media/file/Cleanse%20%26%20Drain%20750%20ML-500x333.webp,/api/media/file/cleanse--drain-750-ml.webp,bonavista/
67a1d463d63a0c7ba1d2a25a,,,Clear Rebound 2 L,clear-rebound-2-l.webp,image/webp,77074,2560,1703,50,50,500,333,image/webp,20740,Clear Rebound 2 L-500x333.webp,2025-02-04T08:48:35.007Z,2025-02-04T08:48:35.007Z,0,,,https://drive.google.com/uc?export=download&id=1km_HNRQhtdRcAO6_FDx35awXjoCLEeI2,bonavista/
67a1d463d63a0c7ba1d2a25c,,,Concrete Vacuum Head,concrete-vacuum-head.webp,image/webp,21892,1000,771,50,50,500,386,image/webp,29086,Concrete Vacuum Head-500x386.webp,2025-02-04T08:48:35.455Z,2025-02-04T08:48:35.455Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/R201112-img1_2.jpg,bonavista/
67a1d464d63a0c7ba1d2a25e,,,Cover Cleanse Protect 750,cover-cleanse-protect-750.webp,image/webp,64646,2560,1703,50,50,500,333,image/webp,16198,cover-cleanse-protect-750-500x333.webp,2025-02-04T08:48:36.088Z,2025-02-08T19:16:58.749Z,0,/api/media/file/Cover Cleanse & Protect 750-500x333.webp,/api/media/file/Cover%20Cleanse%20%26%20Protect%20750-500x333.webp,/api/media/file/cover-cleanse--protect-750.webp,bonavista/
67a1d467d63a0c7ba1d2a260,,,Cover Free 32 Oz,cover-free-32-oz.webp,image/webp,52394,2560,1703,50,50,500,333,image/webp,17258,Cover Free 32 OZ-500x333.webp,2025-02-04T08:48:39.637Z,2025-02-04T08:48:39.637Z,0,,,https://drive.google.com/uc?export=download&id=1qk1sHz0muRx2OA50mgcOT41l5IqhSlAT,bonavista/
67a1d46bd63a0c7ba1d2a262,,,Dazzle Mega Tabs 5,dazzle-mega-tabs-5.webp,image/webp,100346,2560,1703,50,50,500,333,image/webp,26998,Dazzle Mega Tabs 5-500x333.webp,2025-02-04T08:48:43.431Z,2025-02-04T08:48:43.431Z,0,,,https://drive.google.com/uc?export=download&id=1NGoGeqesmx_0yZlgbj4E24E6OdYy_eUq,bonavista/
67a1d46cd63a0c7ba1d2a264,,,Dazzle Mini Tabs 2 Kg,dazzle-mini-tabs-2-kg.webp,image/webp,100676,2560,1703,50,50,500,333,image/webp,21998,Dazzle Mini Tabs 2 KG-500x333.webp,2025-02-04T08:48:44.008Z,2025-02-04T08:48:44.008Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ01101%20Mini%20Tabs%202%20kg.JPG,bonavista/
67a1d46cd63a0c7ba1d2a266,,,Defoamer 750 Ml,defoamer-750-ml.webp,image/webp,60606,2560,1703,50,50,500,333,image/webp,15786,Defoamer 750 ML-500x333.webp,2025-02-04T08:48:44.487Z,2025-02-04T08:48:44.487Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Dazzle-Defoamer.jpg,bonavista/
67a1d46cd63a0c7ba1d2a268,,,Divers Thermometer Polar Bear,divers-thermometer-polar-bear.webp,image/webp,21330,800,800,50,50,500,500,image/webp,30720,Divers Thermometer (Polar Bear)-500x500.webp,2025-02-04T08:48:44.806Z,2025-02-04T08:48:44.806Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/tm07_f_c_bear_kok_pic_180726.png,bonavista/
67a1d46dd63a0c7ba1d2a26a,,,Drain Prep 750 Ml,drain-prep-750-ml.webp,image/webp,38312,2560,1703,50,50,500,333,image/webp,11608,Drain Prep 750 ML-500x333.webp,2025-02-04T08:48:45.184Z,2025-02-04T08:48:45.184Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ08053-Drain-Prep-750-ml-scaled.jpg,bonavista/
67a1d46dd63a0c7ba1d2a26c,,,Dream Scents Ylang Ylang And Patchouli 8 Oz,dream-scents-ylang-ylang-and-patchouli-8-oz.webp,image/webp,26542,729,733,50,50,500,503,image/webp,77778,Dream Scents Ylang Ylang and Patchouli 8 oz-500x503.webp,2025-02-04T08:48:45.684Z,2025-02-04T08:48:45.684Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/Ylang-Ylang-Dream-Scents.png,bonavista/
67a1d46dd63a0c7ba1d2a26e,,,Dual Core 50sqft Filter 5x13 516,dual-core-50sqft-filter-5x13-516.webp,image/webp,7122,300,300,50,50,,,,,,2025-02-04T08:48:45.919Z,2025-02-04T08:48:45.919Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/4520029-300x300.jpg,bonavista/
67a1d46ed63a0c7ba1d2a270,,,Element,element.webp,image/webp,994,220,220,50,50,,,,,,2025-02-04T08:48:46.101Z,2025-02-04T08:48:46.101Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Dekko%20Element.jpg,bonavista/
67a1d46ed63a0c7ba1d2a272,,,Energy 800 Gm,energy-800-gm.webp,image/webp,87806,2560,1703,50,50,500,333,image/webp,18174,Energy 800 GM-500x333.webp,2025-02-04T08:48:46.582Z,2025-02-04T08:48:46.582Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/PicturesLg/DAZ02613%20Energy%20800%20g.JPG,bonavista/
67a1d46ed63a0c7ba1d2a274,,,Ergo Kick Board,ergo-kick-board.webp,image/webp,2462,220,220,50,50,,,,,,2025-02-04T08:48:46.759Z,2025-02-04T08:48:46.759Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/4304Leader%20Ergo%20Board.jpg,bonavista/
67a1d46fd63a0c7ba1d2a276,,,Extendable Spa Skimmer,extendable-spa-skimmer.webp,image/webp,17116,510,529,50,50,500,519,image/webp,68552,Extendable Spa Skimmer-500x519.webp,2025-02-04T08:48:47.186Z,2025-02-04T08:48:47.186Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/PA%20Skim%20Extend.png,bonavista/
67a1d473d63a0c7ba1d2a278,,,Filter Enhance 600 Gm,filter-enhance-600-gm.webp,image/webp,81562,2560,1703,50,50,500,333,image/webp,21890,Filter Enhance 600 GM-500x333.webp,2025-02-04T08:48:51.194Z,2025-02-04T08:48:51.194Z,0,,,https://drive.google.com/uc?export=download&id=1BYIa2EBx2K1V642FcH53GjmlGjB4NK2a,bonavista/
67a1d473d63a0c7ba1d2a27a,,,Fix A Leak,fix-a-leak.webp,image/webp,31936,900,900,50,50,500,500,image/webp,33394,Fix A Leak-500x500.webp,2025-02-04T08:48:51.621Z,2025-02-04T08:48:51.621Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Fix-a-Leak.jpg,bonavista/
67a1d473d63a0c7ba1d2a27c,,,Flexible Concrete Vacuum,flexible-concrete-vacuum.webp,image/webp,10706,466,352,50,50,,,,,,2025-02-04T08:48:51.884Z,2025-02-04T08:48:51.884Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Kokido-Flexible-Pool-Vacuum-Head.png,bonavista/
67a1d474d63a0c7ba1d2a27e,,,Floating Hammock Red,floating-hammock-red.webp,image/webp,304634,1533,1284,50,50,500,419,image/webp,136674,Floating Hammock (Red)-500x419.webp,2025-02-04T08:48:52.867Z,2025-02-04T08:48:52.867Z,0,,,https://www.bonavistaleisurescapes.com/Files/store/Pictures/Pool%20Bean%20Bag%20Hammock.png,bonavista/
